SF,at N.Y. Yankees/Mar 30,,at N.Y. Yankees/Apr 1,at N.Y. Yankees/Apr 2,at Chi. White Sox/Apr 3,,at Chi. White Sox/Apr 5,at Chi. White Sox/Apr 6,vs Kansas City/Apr 7,vs Kansas City/Apr 8,vs Kansas City/Apr 9,vs L.A. Dodgers/Apr 10,vs L.A. Dodgers/Apr 11,vs L.A. Dodgers/Apr 12,,at Detroit/Apr 14,at Detroit/Apr 15,at Detroit/Apr 16,at Miami/Apr 17,at Miami/Apr 18,at Miami/Apr 19,vs N.Y. Mets/Apr 20,vs N.Y. Mets/Apr 21,vs N.Y. Mets/Apr 22,vs N.Y. Mets/Apr 23,vs St. Louis/Apr 24,vs St. Louis/Apr 25,vs St. Louis/Apr 26,vs St. Louis/Apr 27,,at San Diego/Apr 29,at San Diego/Apr 30,at Houston/May 1,at Houston/May 2,at Houston/May 3,,vs Milwaukee/May 5,vs Milwaukee/May 6,vs Milwaukee/May 7,vs Washington/May 8,vs Washington/May 9,vs Washington/May 10,at Arizona/May 11,at Arizona/May 12,at Arizona/May 13,at Arizona/May 14,vs Philadelphia/May 15,vs Philadelphia/May 16,vs Philadelphia/May 17,,vs Miami/May 19,vs Miami/May 20,vs Miami/May 21,at Minnesota/May 22,at Minnesota/May 23,at Minnesota/May 24,at Milwaukee/May 25,at Milwaukee/May 26,at Milwaukee/May 27,at Milwaukee/May 28,vs Pittsburgh/May 29,vs Pittsburgh/May 30,vs Pittsburgh/May 31,,vs Baltimore/Jun 2,vs Baltimore/Jun 3,vs Baltimore/Jun 4,,at Colorado/Jun 6,at Colorado/Jun 7,at Colorado/Jun 8,vs Chi. Cubs/Jun 9,vs Chi. Cubs/Jun 10,vs Chi. Cubs/Jun 11,at St. Louis/Jun 12,at St. Louis/Jun 13,at St. Louis/Jun 14,,at L.A. Dodgers/Jun 16,at L.A. Dodgers/Jun 17,at L.A. Dodgers/Jun 18,vs San Diego/Jun 19,vs San Diego/Jun 20,vs San Diego/Jun 21,vs San Diego/Jun 22,vs Arizona/Jun 23,vs Arizona/Jun 24,vs Arizona/Jun 25,,at Toronto/Jun 27,at Toronto/Jun 28,at Toronto/Jun 29,at N.Y. Mets/Jun 30,at N.Y. Mets/Jul 1,at N.Y. Mets/Jul 2,vs Seattle/Jul 3,vs Seattle/Jul 4,vs Seattle/Jul 5,,vs Colorado/Jul 7,vs Colorado/Jul 8,vs Colorado/Jul 9,at Pittsburgh/Jul 14,at Pittsburgh/Jul 15,at Pittsburgh/Jul 16,at Cincinnati/Jul 17,at Cincinnati/Jul 18,at Cincinnati/Jul 19,at Cincinnati/Jul 20,at Washington/Jul 21,at Washington/Jul 22,at Washington/Jul 23,,vs Oakland/Jul 25,vs Oakland/Jul 26,,vs Boston/Jul 28,vs Boston/Jul 29,vs Boston/Jul 30,vs Arizona/Jul 31,vs Arizona/Aug 1,vs Arizona/Aug 2,vs Arizona/Aug 3,at Oakland/Aug 5,,at Oakland/Aug 6,at L.A. Angels/Aug 7,at L.A. Angels/Aug 8,at L.A. Angels/Aug 9,,vs Texas/Aug 11,vs Texas/Aug 12,vs Texas/Aug 13,vs Tampa Bay/Aug 14,vs Tampa Bay/Aug 15,vs Tampa Bay/Aug 16,,at Atlanta/Aug 18,at Atlanta/Aug 19,at Atlanta/Aug 20,at Philadelphia/Aug 21,at Philadelphia/Aug 22,at Philadelphia/Aug 23,vs Atlanta/Aug 25,vs Atlanta/Aug 26,vs Atlanta/Aug 27,vs Cincinnati/Aug 28,vs Cincinnati/Aug 29,vs Cincinnati/Aug 30,at San Diego/Aug 31,at San Diego/Sep 1,at San Diego/Sep 2,at San Diego/Sep 3,at Chi. Cubs/Sep 4,at Chi. Cubs/Sep 5,at Chi. Cubs/Sep 6,vs Colorado/Sep 8,vs Colorado/Sep 9,vs Colorado/Sep 10,vs Cleveland/Sep 11,vs Cleveland/Sep 12,vs Cleveland/Sep 13,at Colorado/Sep 14,at Colorado/Sep 15,at Colorado/Sep 16,at Colorado/Sep 17,at Arizona/Sep 19,at Arizona/Sep 20,at L.A. Dodgers/Sep 21,at L.A. Dodgers/Sep 22,at L.A. Dodgers/Sep 23,at L.A. Dodgers/Sep 24,vs San Diego/Sep 25,vs San Diego/Sep 26,vs San Diego/Sep 27,vs L.A. Dodgers/Sep 29,vs L.A. Dodgers/Sep 30,vs L.A. Dodgers/Oct 1,
STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STL,vs Toronto/Mar 30,,vs Toronto/Apr 1,vs Toronto/Apr 2,vs Atlanta/Apr 3,vs Atlanta/Apr 4,vs Atlanta/Apr 5,,at Milwaukee/Apr 7,at Milwaukee/Apr 8,at Milwaukee/Apr 9,at Colorado/Apr 10,at Colorado/Apr 11,at Colorado/Apr 12,vs Pittsburgh/Apr 13,vs Pittsburgh/Apr 14,vs Pittsburgh/Apr 15,vs Pittsburgh/Apr 16,vs Arizona/Apr 17,vs Arizona/Apr 18,vs Arizona/Apr 19,,at Seattle/Apr 21,at Seattle/Apr 22,at Seattle/Apr 23,at San Francisco/Apr 24,at San Francisco/Apr 25,at San Francisco/Apr 26,at San Francisco/Apr 27,at L.A. Dodgers/Apr 28,at L.A. Dodgers/Apr 29,at L.A. Dodgers/Apr 30,,vs L.A. Angels/May 2,vs L.A. Angels/May 3,vs L.A. Angels/May 4,vs Detroit/May 5,vs Detroit/May 6,vs Detroit/May 7,at Chi. Cubs/May 8,at Chi. Cubs/May 9,at Chi. Cubs/May 10,,at Boston/May 12,at Boston/May 13,at Boston/May 14,vs Milwaukee/May 15,vs Milwaukee/May 16,vs Milwaukee/May 17,vs L.A. Dodgers/May 18,vs L.A. Dodgers/May 19,vs L.A. Dodgers/May 20,vs L.A. Dodgers/May 21,at Cincinnati/May 22,at Cincinnati/May 23,at Cincinnati/May 24,at Cincinnati/May 25,at Cleveland/May 26,at Cleveland/May 27,at Cleveland/May 28,vs Kansas City/May 29,vs Kansas City/May 30,,,at Pittsburgh/Jun 2,at Pittsburgh/Jun 3,at Pittsburgh/Jun 4,at Texas/Jun 5,at Texas/Jun 6,at Texas/Jun 7,,vs Cincinnati/Jun 9,vs Cincinnati/Jun 10,vs Cincinnati/Jun 11,vs San Francisco/Jun 12,vs San Francisco/Jun 13,vs San Francisco/Jun 14,,at N.Y. Mets/Jun 16,at N.Y. Mets/Jun 17,at N.Y. Mets/Jun 18,at Washington/Jun 19,at Washington/Jun 20,at Washington/Jun 21,,,vs Chi. Cubs/Jun 24,vs Chi. Cubs/Jun 25,,vs Houston/Jun 27,vs Houston/Jun 28,vs Houston/Jun 29,vs N.Y. Yankees/Jun 30,vs N.Y. Yankees/Jul 1,vs N.Y. Yankees/Jul 2,at Miami/Jul 3,at Miami/Jul 4,at Miami/Jul 5,at Miami/Jul 6,at Chi. White Sox/Jul 7,at Chi. White Sox/Jul 8,at Chi. White Sox/Jul 9,vs Washington/Jul 14,vs Washington/Jul 15,vs Washington/Jul 16,vs Miami/Jul 17,vs Miami/Jul 18,vs Miami/Jul 19,at Chi. Cubs/Jul 20,at Chi. Cubs/Jul 21,at Chi. Cubs/Jul 22,at Chi. Cubs/Jul 23,at Arizona/Jul 24,at Arizona/Jul 25,at Arizona/Jul 26,vs Chi. Cubs/Jul 27,vs Chi. Cubs/Jul 28,vs Chi. Cubs/Jul 29,vs Chi. Cubs/Jul 30,,vs Minnesota/Aug 1,vs Minnesota/Aug 2,vs Minnesota/Aug 3,vs Colorado/Aug 4,vs Colorado/Aug 5,vs Colorado/Aug 6,,at Tampa Bay/Aug 8,at Tampa Bay/Aug 9,at Tampa Bay/Aug 10,at Kansas City/Aug 11,at Kansas City/Aug 12,,vs Oakland/Aug 14,vs Oakland/Aug 15,vs Oakland/Aug 16,vs N.Y. Mets/Aug 17,vs N.Y. Mets/Aug 18,vs N.Y. Mets/Aug 19,vs N.Y. Mets/Aug 20,at Pittsburgh/Aug 21,at Pittsburgh/Aug 22,at Pittsburgh/Aug 23,at Philadelphia/Aug 25,at Philadelphia/Aug 26,at Philadelphia/Aug 27,vs San Diego/Aug 28,vs San Diego/Aug 29,vs San Diego/Aug 30,vs Pittsburgh/Sep 1,vs Pittsburgh/Sep 2,vs Pittsburgh/Sep 3,at Atlanta/Sep 5,at Atlanta/Sep 6,at Atlanta/Sep 7,at Cincinnati/Sep 8,at Cincinnati/Sep 9,at Cincinnati/Sep 10,at Baltimore/Sep 11,at Baltimore/Sep 12,at Baltimore/Sep 13,vs Philadelphia/Sep 15,vs Philadelphia/Sep 16,vs Philadelphia/Sep 17,vs Milwaukee/Sep 18,vs Milwaukee/Sep 19,vs Milwaukee/Sep 20,vs Milwaukee/Sep 21,at San Diego/Sep 22,at San Diego/Sep 23,at San Diego/Sep 24,at Milwaukee/Sep 26,at Milwaukee/Sep 27,at Milwaukee/Sep 28,vs Cincinnati/Sep 29,vs Cincinnati/Sep 30,vs Cincinnati/Oct 1,,
TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TB,vs Detroit/Mar 30,,vs Detroit/Apr 1,vs Detroit/Apr 2,at Washington/Apr 3,at Washington/Apr 4,at Washington/Apr 5,,vs Oakland/Apr 7,vs Oakland/Apr 8,vs Oakland/Apr 9,vs Boston/Apr 10,vs Boston/Apr 11,vs Boston/Apr 12,vs Boston/Apr 13,at Toronto/Apr 14,at Toronto/Apr 15,at Toronto/Apr 16,at Cincinnati/Apr 17,at Cincinnati/Apr 18,at Cincinnati/Apr 19,,vs Chi. White Sox/Apr 21,vs Chi. White Sox/Apr 22,vs Chi. White Sox/Apr 23,vs Houston/Apr 24,vs Houston/Apr 25,vs Houston/Apr 26,at Chi. White Sox/Apr 27,at Chi. White Sox/Apr 28,at Chi. White Sox/Apr 29,at Chi. White Sox/Apr 30,,vs Pittsburgh/May 2,vs Pittsburgh/May 3,vs Pittsburgh/May 4,vs N.Y. Yankees/May 5,vs N.Y. Yankees/May 6,vs N.Y. Yankees/May 7,at Baltimore/May 8,at Baltimore/May 9,at Baltimore/May 10,at N.Y. Yankees/May 11,at N.Y. Yankees/May 12,at N.Y. Yankees/May 13,at N.Y. Yankees/May 14,,at N.Y. Mets/May 16,at N.Y. Mets/May 17,at N.Y. Mets/May 18,vs Milwaukee/May 19,vs Milwaukee/May 20,vs Milwaukee/May 21,vs Toronto/May 22,vs Toronto/May 23,vs Toronto/May 24,vs Toronto/May 25,vs L.A. Dodgers/May 26,vs L.A. Dodgers/May 27,vs L.A. Dodgers/May 28,at Chi. Cubs/May 29,at Chi. Cubs/May 30,at Chi. Cubs/May 31,,at Boston/Jun 2,at Boston/Jun 3 (DH),at Boston/Jun 4,,vs Minnesota/Jun 6,vs Minnesota/Jun 7,vs Minnesota/Jun 8,vs Texas/Jun 9,vs Texas/Jun 10,vs Texas/Jun 11,at Oakland/Jun 12,at Oakland/Jun 13,at Oakland/Jun 14,at Oakland/Jun 15,at San Diego/Jun 16,at San Diego/Jun 17,at San Diego/Jun 18,,vs Baltimore/Jun 20,vs Baltimore/Jun 21,vs Kansas City/Jun 22,vs Kansas City/Jun 23,vs Kansas City/Jun 24,vs Kansas City/Jun 25,,at Arizona/Jun 27,at Arizona/Jun 28,at Arizona/Jun 29,at Seattle/Jun 30,at Seattle/Jul 1,at Seattle/Jul 2,,vs Philadelphia/Jul 4,vs Philadelphia/Jul 5,vs Philadelphia/Jul 6,vs Atlanta/Jul 7,vs Atlanta/Jul 8,vs Atlanta/Jul 9,at Kansas City/Jul 14,at Kansas City/Jul 15,at Kansas City/Jul 16,at Texas/Jul 17,at Texas/Jul 18,at Texas/Jul 19,vs Baltimore/Jul 20,vs Baltimore/Jul 21,vs Baltimore/Jul 22,vs Baltimore/Jul 23,,vs Miami/Jul 25,vs Miami/Jul 26,,at Houston/Jul 28,at Houston/Jul 29,at Houston/Jul 30,at N.Y. Yankees/Jul 31,at N.Y. Yankees/Aug 1,at N.Y. Yankees/Aug 2,,at Detroit/Aug 4,at Detroit/Aug 5,at Detroit/Aug 6,,vs St. Louis/Aug 8,vs St. Louis/Aug 9,vs St. Louis/Aug 10,vs Cleveland/Aug 11,vs Cleveland/Aug 12,vs Cleveland/Aug 13,at San Francisco/Aug 14,at San Francisco/Aug 15,at San Francisco/Aug 16,,at L.A. Angels/Aug 18,at L.A. Angels/Aug 19,at L.A. Angels/Aug 20,vs Colorado/Aug 22,vs Colorado/Aug 23,vs Colorado/Aug 24,vs N.Y. Yankees/Aug 25,vs N.Y. Yankees/Aug 26,vs N.Y. Yankees/Aug 27,at Miami/Aug 29,at Miami/Aug 30,at Cleveland/Sep 1,at Cleveland/Sep 2,at Cleveland/Sep 3,vs Boston/Sep 4,vs Boston/Sep 5,vs Boston/Sep 6,vs Seattle/Sep 7,vs Seattle/Sep 8,vs Seattle/Sep 9,vs Seattle/Sep 10,at Minnesota/Sep 11,at Minnesota/Sep 12,at Minnesota/Sep 13,at Baltimore/Sep 14,at Baltimore/Sep 15,at Baltimore/Sep 16,at Baltimore/Sep 17,vs L.A. Angels/Sep 19,vs L.A. Angels/Sep 20,vs L.A. Angels/Sep 21,vs Toronto/Sep 22,vs Toronto/Sep 23,vs Toronto/Sep 24,at Boston/Sep 26,at Boston/Sep 27,at Toronto/Sep 29,at Toronto/Sep 30,at Toronto/Oct 1,,,
TEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEX,vs Philadelphia/Mar 30,,vs Philadelphia/Apr 1,vs Philadelphia/Apr 2,vs Baltimore/Apr 3,vs Baltimore/Apr 4,vs Baltimore/Apr 5,,at Chi. Cubs/Apr 7,at Chi. Cubs/Apr 8,at Chi. Cubs/Apr 9,vs Kansas City/Apr 10,vs Kansas City/Apr 11,vs Kansas City/Apr 12,,at Houston/Apr 14,at Houston/Apr 15,at Houston/Apr 16,at Kansas City/Apr 17,at Kansas City/Apr 18,at Kansas City/Apr 19,,vs Oakland/Apr 21,vs Oakland/Apr 22,vs Oakland/Apr 23,at Cincinnati/Apr 24,at Cincinnati/Apr 25,at Cincinnati/Apr 26,vs N.Y. Yankees/Apr 27,vs N.Y. Yankees/Apr 28,vs N.Y. Yankees/Apr 29,vs N.Y. Yankees/Apr 30,,vs Arizona/May 2,vs Arizona/May 3,,at L.A. Angels/May 5,at L.A. Angels/May 6,at L.A. Angels/May 7,at Seattle/May 8,at Seattle/May 9,at Seattle/May 10,at Oakland/May 11,at Oakland/May 12,at Oakland/May 13,at Oakland/May 14,vs Atlanta/May 15,vs Atlanta/May 16,vs Atlanta/May 17,,vs Colorado/May 19,vs Colorado/May 20,vs Colorado/May 21,at Pittsburgh/May 22,at Pittsburgh/May 23,at Pittsburgh/May 24,,at Baltimore/May 26,at Baltimore/May 27,at Baltimore/May 28,at Detroit/May 29,at Detroit/May 30,at Detroit/May 31,,vs Seattle/Jun 2,vs Seattle/Jun 3,vs Seattle/Jun 4,vs St. Louis/Jun 5,vs St. Louis/Jun 6,vs St. Louis/Jun 7,,at Tampa Bay/Jun 9,at Tampa Bay/Jun 10,at Tampa Bay/Jun 11,vs L.A. Angels/Jun 12,vs L.A. Angels/Jun 13,vs L.A. Angels/Jun 14,vs L.A. Angels/Jun 15,vs Toronto/Jun 16,vs Toronto/Jun 17,vs Toronto/Jun 18,at Chi. White Sox/Jun 19,at Chi. White Sox/Jun 20,at Chi. White Sox/Jun 21,,at N.Y. Yankees/Jun 23,at N.Y. Yankees/Jun 24,at N.Y. Yankees/Jun 25,vs Detroit/Jun 26,vs Detroit/Jun 27,vs Detroit/Jun 28,vs Detroit/Jun 29,vs Houston/Jun 30,vs Houston/Jul 1,vs Houston/Jul 2,vs Houston/Jul 3,at Boston/Jul 4,at Boston/Jul 5,at Boston/Jul 6,at Washington/Jul 7,at Washington/Jul 8,at Washington/Jul 9,vs Cleveland/Jul 14,vs Cleveland/Jul 15,vs Cleveland/Jul 16,vs Tampa Bay/Jul 17,vs Tampa Bay/Jul 18,vs Tampa Bay/Jul 19,,vs L.A. Dodgers/Jul 21,vs L.A. Dodgers/Jul 22,vs L.A. Dodgers/Jul 23,at Houston/Jul 24,at Houston/Jul 25,at Houston/Jul 26,,at San Diego/Jul 28,at San Diego/Jul 29,at San Diego/Jul 30,,vs Chi. White Sox/Aug 1,vs Chi. White Sox/Aug 2,vs Chi. White Sox/Aug 3,vs Miami/Aug 4,vs Miami/Aug 5,vs Miami/Aug 6,at Oakland/Aug 7,at Oakland/Aug 8,at Oakland/Aug 9,,at San Francisco/Aug 11,at San Francisco/Aug 12,at San Francisco/Aug 13,vs L.A. Angels/Aug 14,vs L.A. Angels/Aug 15,vs L.A. Angels/Aug 16,,vs Milwaukee/Aug 18,vs Milwaukee/Aug 19,vs Milwaukee/Aug 20,at Arizona/Aug 21,at Arizona/Aug 22,at Minnesota/Aug 24,at Minnesota/Aug 25,at Minnesota/Aug 26,at Minnesota/Aug 27,at N.Y. Mets/Aug 28,at N.Y. Mets/Aug 29,at N.Y. Mets/Aug 30,vs Minnesota/Sep 1,vs Minnesota/Sep 2,vs Minnesota/Sep 3,vs Houston/Sep 4,vs Houston/Sep 5,vs Houston/Sep 6,vs Oakland/Sep 8,vs Oakland/Sep 9,vs Oakland/Sep 10,at Toronto/Sep 11,at Toronto/Sep 12,at Toronto/Sep 13,at Toronto/Sep 14,at Cleveland/Sep 15,at Cleveland/Sep 16,at Cleveland/Sep 17,vs Boston/Sep 18,vs Boston/Sep 19,vs Boston/Sep 20,vs Seattle/Sep 22,vs Seattle/Sep 23,vs Seattle/Sep 24,at L.A. Angels/Sep 25,at L.A. Angels/Sep 26,at L.A. Angels/Sep 27,at Seattle/Sep 28,at Seattle/Sep 29,at Seattle/Sep 30,at Seattle/Oct 1,
TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOR,at St. Louis/Mar 30,,at St. Louis/Apr 1,at St. Louis/Apr 2,at Kansas City/Apr 3,at Kansas City/Apr 4,at Kansas City/Apr 5,at Kansas City/Apr 6,at L.A. Angels/Apr 7,at L.A. Angels/Apr 8,at L.A. Angels/Apr 9,vs Detroit/Apr 11,vs Detroit/Apr 12,vs Detroit/Apr 13,,vs Tampa Bay/Apr 14,vs Tampa Bay/Apr 15,vs Tampa Bay/Apr 16,at Houston/Apr 17,at Houston/Apr 18,at Houston/Apr 19,,at N.Y. Yankees/Apr 21,at N.Y. Yankees/Apr 22,at N.Y. Yankees/Apr 23,vs Chi. White Sox/Apr 24,vs Chi. White Sox/Apr 25,vs Chi. White Sox/Apr 26,,vs Seattle/Apr 28,vs Seattle/Apr 29,vs Seattle/Apr 30,at Boston/May 1,at Boston/May 2,at Boston/May 3,at Boston/May 4,at Pittsburgh/May 5,at Pittsburgh/May 6,at Pittsburgh/May 7,,at Philadelphia/May 9,at Philadelphia/May 10,,vs Atlanta/May 12,vs Atlanta/May 13,vs Atlanta/May 14,vs N.Y. Yankees/May 15,vs N.Y. Yankees/May 16,vs N.Y. Yankees/May 17,vs N.Y. Yankees/May 18,vs Baltimore/May 19,vs Baltimore/May 20,vs Baltimore/May 21,at Tampa Bay/May 22,at Tampa Bay/May 23,at Tampa Bay/May 24,at Tampa Bay/May 25,at Minnesota/May 26,at Minnesota/May 27,at Minnesota/May 28,,vs Milwaukee/May 30,vs Milwaukee/May 31,vs Milwaukee/Jun 1,at N.Y. Mets/Jun 2,at N.Y. Mets/Jun 3,at N.Y. Mets/Jun 4,vs Houston/Jun 5,vs Houston/Jun 6,vs Houston/Jun 7,vs Houston/Jun 8,vs Minnesota/Jun 9,vs Minnesota/Jun 10,vs Minnesota/Jun 11,,at Baltimore/Jun 13,at Baltimore/Jun 14,at Baltimore/Jun 15,at Texas/Jun 16,at Texas/Jun 17,at Texas/Jun 18,at Miami/Jun 19,at Miami/Jun 20,at Miami/Jun 21,,vs Oakland/Jun 23,vs Oakland/Jun 24,vs Oakland/Jun 25,,vs San Francisco/Jun 27,vs San Francisco/Jun 28,vs San Francisco/Jun 29,vs Boston/Jun 30,vs Boston/Jul 1,vs Boston/Jul 2,,at Chi. White Sox/Jul 4,at Chi. White Sox/Jul 5,at Chi. White Sox/Jul 6,at Detroit/Jul 7,at Detroit/Jul 8,at Detroit/Jul 9,vs Arizona/Jul 14,vs Arizona/Jul 15,vs Arizona/Jul 16,,vs San Diego/Jul 18,vs San Diego/Jul 19,vs San Diego/Jul 20,at Seattle/Jul 21,at Seattle/Jul 22,at Seattle/Jul 23,at L.A. Dodgers/Jul 24,at L.A. Dodgers/Jul 25,at L.A. Dodgers/Jul 26,,vs L.A. Angels/Jul 28,vs L.A. Angels/Jul 29,vs L.A. Angels/Jul 30,vs Baltimore/Jul 31,vs Baltimore/Aug 1,vs Baltimore/Aug 2,vs Baltimore/Aug 3,at Boston/Aug 4,at Boston/Aug 5,at Boston/Aug 6,at Cleveland/Aug 7,at Cleveland/Aug 8,at Cleveland/Aug 9,at Cleveland/Aug 10,vs Chi. Cubs/Aug 11,vs Chi. Cubs/Aug 12,vs Chi. Cubs/Aug 13,,vs Philadelphia/Aug 15,vs Philadelphia/Aug 16,,at Cincinnati/Aug 18,at Cincinnati/Aug 19,at Cincinnati/Aug 20,at Baltimore/Aug 22,at Baltimore/Aug 23,at Baltimore/Aug 24,vs Cleveland/Aug 25,vs Cleveland/Aug 26,vs Cleveland/Aug 27,vs Washington/Aug 28,vs Washington/Aug 29,vs Washington/Aug 30,at Colorado/Sep 1,at Colorado/Sep 2,at Colorado/Sep 3,at Oakland/Sep 4,at Oakland/Sep 5,at Oakland/Sep 6,vs Kansas City/Sep 8,vs Kansas City/Sep 9,vs Kansas City/Sep 10,vs Texas/Sep 11,vs Texas/Sep 12,vs Texas/Sep 13,vs Texas/Sep 14,vs Boston/Sep 15,vs Boston/Sep 16,vs Boston/Sep 17,at N.Y. Yankees/Sep 19,at N.Y. Yankees/Sep 20,at N.Y. Yankees/Sep 21,at Tampa Bay/Sep 22,at Tampa Bay/Sep 23,at Tampa Bay/Sep 24,vs N.Y. Yankees/Sep 26,vs N.Y. Yankees/Sep 27,vs N.Y. Yankees/Sep 28,vs Tampa Bay/Sep 29,vs Tampa Bay/Sep 30,vs Tampa Bay/Oct 1,,
WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
